0	-138.43	-138.04	-132.09	-135.75	-134.32	-138.74 	-136.78	-135.69	-139.18	-134.90	-133.20	-139.53	-135.50	-140.323486	-134.41	-134.47	-136.62
0.01	-125.73	-125.36	-126.17	-125.58	-126.11	-125.41 	-125.29	-125.57	-125.69	-125.11	-124.10	-125.58	-125.83	-125.408577	-126.33	-126.18	-125.78
0.02	-123.81	-123.60	-123.71	-123.61	-124.01	-123.47 	-123.32	-123.69	-123.71	-123.44	-122.50	-123.52	-123.82	-123.491959	-124.24	-123.70	-123.08
0.03	-122.31	-122.15	-122.58	-122.32	-122.83	-122.27 	-122.22	-122.20	-122.29	-122.10	-121.00	-122.32	-122.68	-122.282852	-122.80	-122.57	-121.96
0.04	-121.39	-121.16	-121.51	-121.32	-121.64	-121.33 	-121.36	-121.18	-121.36	-121.22	-120.20	-121.36	-121.61	-121.344452	-121.69	-121.52	-120.98
0.05	-120.50	-120.32	-120.04	-120.50	-120.89	-120.55 	-120.52	-120.49	-120.48	-120.54	-119.50	-120.54	-120.87	-120.553955	-120.98	-120.61	-120.08
0.06	-119.89	-119.63	-119.53	-119.82	-120.14	-119.88 	-119.93	-119.95	-119.80	-119.86	-118.80	-119.8	-120.15	-119.868858	-120.03	-119.88	-119.38
0.07	-119.24	-119.02	-118.9	-119.22	-119.40	-119.29 	-119.35	-119.26	-119.23	-119.24	-118.30	-119.13	-119.50	-119.251907	-119.32	-119.29	-118.80
0.08	-118.65	-118.48	-118.3	-118.69	-118.65	-118.72 	-118.86	-118.72	-118.69	-118.76	-117.80	-118.58	-119.08	-118.706467	-118.91	-118.78	-118.22
0.09	-118.15	-118.02	-117.84	-118.19	-118.09	-118.25 	-118.44	-118.21	-118.13	-118.34	-117.30	-118.1	-118.54	-118.204453	-118.43	-118.23	-117.87
0.1	-117.67	-117.57	-117.39	-117.73	-117.53	-117.80 	-117.91	-117.72	-117.70	-117.85	-116.80	-117.69	-118.00	-117.743675	-118.09	-117.75	-117.39
0.11	-117.26	-117.18	-117.14	-117.30	-117.16	-117.34 	-117.56	-117.23	-117.29	-117.34	-116.60	-117.19	-117.70	-117.313896	-117.63	-117.34	-117.09
0.12	-116.88	-116.80	-116.76	-116.89	-116.79	-116.92 	-117.20	-116.85	-116.87	-116.96	-116.20	-116.7	-117.19	-116.906601	-117.24	-116.94	-116.73
0.13	-116.53	-116.50	-116.45	-116.50	-116.41	-116.52 	-116.85	-116.40	-116.51	-116.58	-115.80	-116.35	-116.89	-116.528511	-116.99	-116.45	-116.42
0.14	-116.09	-116.12	-116.04	-116.13	-115.90	-116.15 	-116.49	-116.09	-116.11	-116.23	-115.60	-116.02	-116.44	-116.160889	-116.60	-116.10	-116.13
0.15	-115.77	-115.81	-115.62	-115.78	-115.53	-115.79 	-116.03	-115.69	-115.75	-115.75	-115.20	-115.74	-116.15	-115.806709	-116.28	-115.71	-115.79
0.16	-115.46	-115.43	-115.33	-115.44	-115.15	-115.42 	-115.76	-115.39	-115.44	-115.45	-115.00	-115.4	-115.71	-115.480362	-116.06	-115.41	-115.39
0.17	-115.10	-115.12	-115.17	-115.12	-115.01	-115.11 	-115.48	-115.11	-115.18	-115.11	-114.70	-115.1	-115.28	-115.147095	-115.85	-115.08	-115.04
0.18	-114.81	-114.82	-114.93	-114.81	-114.87	-114.80 	-115.22	-114.82	-114.89	-114.86	-114.44	-114.79	-115.05	-114.834435	-115.65	-114.82	-114.70
0.19	-114.45	-114.51	-114.42	-114.51	-114.49	-114.51 	-114.94	-114.51	-114.60	-114.59	-114.00	-114.49	-114.81	-114.534607	-115.32	-114.48	-114.44
0.2	-114.16	-114.21	-114.11	-114.21	-114.11	-114.22 	-114.67	-114.24	-114.26	-114.29	-113.95	-114.2	-114.37	-114.24408	-114.70	-114.21	-114.15
0.21	-113.87	-113.90	-113.79	-113.92	-113.74	-113.94 	-114.33	-113.87	-113.91	-114.00	-113.71	-113.9	-114.16	-113.959686	-114.39	-113.93	-113.89
0.22	-113.56	-113.67	-113.49	-113.65	-113.36	-113.69 	-114.09	-113.62	-113.64	-113.77	-113.45	-113.63	-113.77	-113.677963	-114.13	-113.63	-113.60
0.23	-113.30	-113.37	-113.21	-113.37	-113.11	-113.43 	-113.86	-113.31	-113.31	-113.49	-113.25	-113.35	-113.58	-113.408699	-113.84	-113.35	-113.34
0.24	-113.07	-113.06	-112.99	-113.10	-112.86	-113.16 	-113.62	-113.03	-113.06	-113.21	-112.94	-113.1	-113.39	-113.133064	-113.59	-113.10	-113.09
0.25	-112.76	-112.83	-112.71	-112.84	-112.61	-112.89 	-113.39	-112.77	-112.81	-112.95	-112.78	-112.83	-113.01	-112.870079	-113.43	-112.87	-112.87
0.26	-112.50	-112.60	-112.57	-112.58	-112.24	-112.62 	-113.14	-112.46	-112.58	-112.72	-112.60	-112.55	-112.83	-112.614304	-113.12	-112.59	-112.65
0.27	-112.21	-112.30	-112.26	-112.33	-111.86	-112.35 	-112.81	-112.16	-112.30	-112.48	-112.35	-112.3	-112.66	-112.357552	-112.84	-112.36	-112.35
0.28	-111.97	-112.07	-112.01	-112.09	-111.61	-112.07 	-112.54	-111.89	-112.04	-112.20	-112.21	-112.02	-112.29	-112.111473	-112.61	-112.12	-112.06
0.29	-111.73	-111.84	-111.79	-111.84	-111.36	-111.86 	-112.26	-111.63	-111.80	-111.96	-111.90	-111.78	-112.09	-111.866821	-112.38	-111.90	-111.79
0.3	-111.46	-111.53	-111.54	-111.59	-111.11	-111.60 	-112.06	-111.42	-111.53	-111.73	-111.73	-111.53	-111.92	-111.621277	-112.11	-111.66	-111.54
0.31	-111.22	-111.30	-111.24	-111.36	-111.01	-111.36 	-111.77	-111.15	-111.34	-111.47	-111.54	-111.28	-111.56	-111.374458	-111.99	-111.40	-111.27
0.32	-110.99	-111.07	-111.13	-111.12	-110.86	-111.12 	-111.49	-110.88	-111.13	-111.18	-111.35	-111.05	-111.37	-111.12854	-111.78	-111.16	-111.10
0.33	-110.73	-110.84	-110.94	-110.89	-110.80	-110.90 	-111.30	-110.61	-110.87	-110.96	-111.15	-110.83	-111.00	-110.890083	-111.46	-110.95	-110.87
0.34	-110.47	-110.62	-110.73	-110.67	-110.55	-110.66 	-111.05	-110.36	-110.66	-110.75	-110.95	-110.57	-110.83	-110.659561	-111.19	-110.69	-110.63
0.35	-110.18	-110.46	-110.58	-110.45	-110.30	-110.43 	-110.84	-110.14	-110.44	-110.50	-110.76	-110.34	-110.65	-110.410507	-111.01	-110.48	-110.46
0.36	-109.97	-110.23	-110.32	-110.21	-110.05	-110.18 	-110.67	-109.94	-110.20	-110.29	-110.56	-110.11	-110.30	-110.178635	-110.86	-110.26	-110.20
0.37	-109.75	-109.93	-110.07	-109.99	-109.80	-109.95 	-110.38	-109.70	-109.95	-110.04	-110.37	-109.89	-110.13	-109.958282	-110.64	-110.03	-109.97
0.38	-109.51	-109.78	-109.77	-109.75	-109.55	-109.74 	-110.14	-109.48	-109.72	-109.84	-110.16	-109.67	-109.96	-109.728081	-110.47	-109.77	-109.76
0.39	-109.25	-109.55	-109.58	-109.53	-109.30	-109.50 	-109.93	-109.24	-109.51	-109.60	-109.93	-109.45	-109.81	-109.4991	-110.19	-109.52	-109.57
0.4	-109.01	-109.32	-109.33	-109.31	-109.05	-109.28 	-109.69	-109.04	-109.30	-109.36	-109.75	-109.23	-109.47	-109.272072	-110.03	-109.26	-109.34
0.41	-108.77	-109.01	-109.09	-109.08	-108.79	-109.07 	-109.47	-108.84	-109.09	-109.07	-109.52	-109.02	-109.29	-109.046661	-109.87	-109.06	-109.12
0.42	-108.56	-108.86	-108.96	-108.86	-108.54	-108.86 	-109.17	-108.66	-108.89	-108.85	-109.33	-108.8	-109.12	-108.815147	-109.57	-108.85	-108.89
0.43	-108.35	-108.63	-108.66	-108.63	-108.29	-108.64 	-108.97	-108.45	-108.69	-108.57	-109.11	-108.57	-108.76	-108.590012	-109.29	-108.60	-108.71
0.44	-108.15	-108.40	-108.44	-108.40	-108.04	-108.41 	-108.77	-108.22	-108.44	-108.32	-108.91	-108.32	-108.58	-108.353416	-109.06	-108.39	-108.49
0.45	-107.93	-108.17	-108.22	-108.18	-107.79	-108.16 	-108.55	-108.02	-108.23	-108.15	-108.72	-108.09	-108.41	-108.151573	-108.71	-108.17	-108.28
0.46	-107.71	-107.94	-107.98	-107.95	-107.54	-107.92 	-108.32	-107.80	-107.97	-107.87	-108.55	-107.9	-108.07	-107.923851	-108.37	-107.92	-108.05
0.47	-107.45	-107.71	-107.79	-107.72	-107.29	-107.71 	-108.08	-107.59	-107.71	-107.67	-108.36	-107.66	-107.93	-107.685974	-108.17	-107.70	-107.83
0.48	-107.25	-107.48	-107.54	-107.49	-107.04	-107.50 	-107.86	-107.31	-107.50	-107.44	-108.17	-107.46	-107.76	-107.452675	-107.95	-107.47	-107.60
0.49	-107.04	-107.33	-107.31	-107.26	-106.78	-107.27 	-107.63	-107.07	-107.25	-107.20	-107.98	-107.23	-107.40	-107.223236	-107.75	-107.25	-107.39
0.5	-106.81	-107.10	-107.18	-107.03	-106.53	-107.06 	-107.42	-106.81	-107.03	-106.96	-107.79	-107.01	-107.24	-106.995621	-107.51	-107.05	-107.18
0.51	-106.55	-106.87	-106.88	-106.80	-106.28	-106.83 	-107.19	-106.63	-106.79	-106.70	-107.58	-106.76	-107.08	-106.760178	-107.28	-106.83	-106.96
0.52	-106.33	-106.57	-106.59	-106.57	-106.03	-106.58 	-106.85	-106.38	-106.53	-106.46	-107.31	-106.51	-106.92	-106.533829	-107.05	-106.61	-106.72
0.53	-106.07	-106.34	-106.34	-106.34	-105.78	-106.34 	-106.63	-106.13	-106.29	-106.27	-107.19	-106.24	-106.56	-106.304443	-106.89	-106.35	-106.47
0.54	-105.83	-106.11	-106.1	-106.10	-105.53	-106.10 	-106.40	-105.90	-106.10	-105.98	-106.92	-106.02	-106.37	-106.077347	-106.61	-106.09	-106.23
0.55	-105.58	-105.80	-105.92	-105.87	-105.28	-105.85 	-106.19	-105.65	-105.86	-105.71	-106.78	-105.81	-106.01	-105.837776	-106.37	-105.82	-105.98
0.56	-105.36	-105.57	-105.6	-105.62	-105.03	-105.61 	-105.94	-105.42	-105.65	-105.46	-106.58	-105.58	-105.84	-105.584244	-106.09	-105.60	-105.73
0.57	-105.13	-105.35	-105.38	-105.39	-104.77	-105.37 	-105.71	-105.18	-105.37	-105.22	-106.38	-105.35	-105.67	-105.345039	-105.92	-105.34	-105.52
0.58	-104.88	-105.12	-105.16	-105.15	-104.52	-105.13 	-105.45	-104.92	-105.10	-105.00	-106.17	-105.13	-105.32	-105.103241	-105.66	-105.11	-105.30
0.59	-104.65	-104.89	-104.96	-104.89	-104.27	-104.86 	-105.22	-104.67	-104.84	-104.74	-105.93	-104.9	-105.15	-104.846611	-105.34	-104.89	-105.07
0.6	-104.41	-104.66	-104.7	-104.64	-104.02	-104.58 	-104.94	-104.45	-104.59	-104.48	-105.71	-104.69	-104.99	-104.600739	-104.89	-104.61	-104.82
0.61	-104.19	-104.35	-104.49	-104.39	-103.77	-104.32 	-104.70	-104.21	-104.39	-104.30	-105.50	-104.43	-104.63	-104.348457	-104.64	-104.34	-104.58
0.62	-103.92	-104.05	-104.14	-104.14	-103.52	-104.07 	-104.43	-103.99	-104.11	-104.06	-105.25	-104.18	-104.45	-104.084381	-104.32	-104.08	-104.28
0.63	-103.63	-103.89	-103.95	-103.88	-103.27	-103.83 	-104.21	-103.73	-103.84	-103.76	-105.07	-103.89	-104.27	-103.818298	-104.01	-103.84	-104.00
0.64	-103.38	-103.59	-103.62	-103.62	-103.02	-103.59 	-103.90	-103.49	-103.59	-103.51	-104.77	-103.6	-104.09	-103.561012	-103.72	-103.62	-103.67
0.65	-103.13	-103.36	-103.37	-103.35	-102.82	-103.34 	-103.60	-103.20	-103.34	-103.28	-104.52	-103.32	-103.73	-103.295647	-103.48	-103.37	-103.39
0.66	-102.84	-103.05	-103.04	-103.09	-102.51	-103.06 	-103.30	-102.90	-103.07	-103.03	-104.26	-103.03	-103.51	-103.024246	-103.26	-103.08	-103.16
0.67	-102.54	-102.75	-102.74	-102.82	-102.42	-102.79 	-102.99	-102.66	-102.73	-102.78	-104.00	-102.72	-103.14	-102.764191	-102.95	-102.79	-102.78
0.68	-102.28	-102.52	-102.4	-102.53	-102.27	-102.50 	-102.68	-102.36	-102.42	-102.53	-103.75	-102.42	-102.94	-102.478539	-102.73	-102.54	-102.50
0.69	-101.97	-102.21	-102.13	-102.25	-101.89	-102.23 	-102.35	-102.19	-102.13	-102.20	-103.40	-102.18	-102.55	-102.185631	-102.39	-102.28	-102.18
0.7	-101.69	-101.98	-101.87	-101.96	-101.51	-101.94 	-102.05	-101.89	-101.83	-101.93	-103.13	-101.89	-102.34	-101.882851	-102.02	-102.00	-101.88
0.71	-101.36	-101.68	-101.61	-101.67	-101.26	-101.67 	-101.76	-101.58	-101.53	-101.55	-102.80	-101.62	-102.13	-101.581863	-101.79	-101.71	-101.62
0.72	-101.07	-101.37	-101.3	-101.35	-100.96	-101.35 	-101.46	-101.25	-101.21	-101.25	-102.50	-101.3	-101.72	-101.285172	-101.47	-101.36	-101.30
0.73	-100.79	-101.07	-100.97	-101.04	-100.75	-101.03 	-101.19	-100.89	-100.91	-100.95	-102.21	-100.99	-101.50	-100.978088	-101.19	-101.02	-101.02
0.74	-100.48	-100.76	-100.71	-100.72	-100.37	-100.73 	-100.82	-100.55	-100.54	-100.60	-101.84	-100.65	-101.07	-100.65451	-100.88	-100.73	-100.64
0.75	-100.18	-100.38	-100.35	-100.39	-100.19	-100.43 	-100.54	-100.29	-100.24	-100.23	-101.55	-100.37	-100.84	-100.315804	-100.60	-100.42	-100.31
0.76	-99.84	-100.00	-100.07	-100.04	-99.81	-100.09 	-100.25	-100.00	-100.00	-99.90	-101.24	-100.04	-100.63	-99.956703	-100.32	-100.05	-99.94
0.77	-99.46	-99.69	-99.69	-99.68	-99.43	-99.74 	-99.89	-99.66	-99.62	-99.59	-100.73	-99.71	-100.19	-99.589638	-99.98	-99.71	-99.62
0.78	-99.11	-99.31	-99.38	-99.31	-99.06	-99.37 	-99.48	-99.27	-99.29	-99.18	-100.50	-99.35	-99.91	-99.236389	-99.62	-99.37	-99.22
0.79	-98.76	-98.85	-99.17	-98.94	-98.68	-98.98 	-99.02	-98.93	-98.85	-98.76	-100.13	-99.01	-99.45	-98.833519	-99.28	-98.91	-98.93
0.8	-98.39	-98.47	-98.89	-98.56	-98.30	-98.59 	-98.72	-98.54	-98.47	-98.37	-99.71	-98.65	-99.16	-98.447495	-98.90	-98.47	-98.53
0.81	-98.00	-98.01	-98.52	-98.15	-97.92	-98.16 	-98.25	-98.13	-98.11	-97.99	-99.29	-98.24	-98.70	-98.028114	-98.48	-98.04	-98.13
0.82	-97.55	-97.63	-98.17	-97.72	-97.54	-97.73 	-97.82	-97.79	-97.70	-97.56	-98.81	-97.81	-98.22	-97.577599	-98.06	-97.57	-97.53
0.83	-97.13	-97.17	-97.78	-97.29	-97.16	-97.25 	-97.43	-97.34	-97.22	-97.07	-98.42	-97.35	-97.91	-97.132454	-97.76	-97.14	-97.14
0.84	-96.66	-96.71	-97.33	-96.81	-96.59	-96.81 	-96.80	-96.84	-96.72	-96.64	-97.89	-96.92	-97.43	-96.650078	-97.28	-96.72	-96.57
0.85	-96.14	-96.18	-96.7	-96.30	-96.02	-96.31 	-96.28	-96.42	-96.23	-96.20	-97.44	-96.41	-97.06	-96.186096	-96.92	-96.17	-96.15
0.86	-95.64	-95.72	-96.08	-95.79	-95.64	-95.85 	-95.74	-95.94	-95.82	-95.60	-96.88	-95.88	-96.50	-95.656563	-96.43	-95.59	-95.67
0.87	-95.15	-95.19	-95.67	-95.24	-95.16	-95.29 	-95.07	-95.46	-95.26	-95.00	-96.47	-95.34	-95.95	-95.115013	-95.98	-95.10	-95.10
0.88	-94.51	-94.58	-95.22	-94.64	-94.40	-94.71 	-94.34	-94.90	-94.66	-94.42	-95.93	-94.77	-95.36	-94.511398	-95.57	-94.47	-94.58
0.89	-93.85	-93.89	-94.87	-94.02	-93.64	-94.13 	-93.64	-94.37	-93.87	-93.87	-95.25	-94.19	-94.96	-93.877861	-94.86	-93.90	-93.87
0.9	-93.20	-93.28	-93.94	-93.32	-92.88	-93.56 	-93.00	-93.77	-93.12	-93.21	-94.60	-93.47	-94.32	-93.228554	-94.20	-93.15	-93.17
